,energy low [eV],energy high [eV],fn,cn
98,450490.0,497870.0,0.1214782446316662,0.0018700000000000001
99,497870.0,523400.0,0.06343545449119828,0.0011300000000000001
100,523400.0,550230.0,0.06025938454307585,0.00103
101,550230.0,578440.0,0.06398575481429472,0.00106
102,578440.0,608100.0,0.06220222615165187,0.00128
103,608100.0,639280.0,0.0649948982942107,0.00097
104,639280.0,672060.0,0.060528056083282454,0.0011300000000000001
105,672060.0,706510.0,0.06672884305276038,0.0011500000000000002
106,706510.0,742740.0,0.07156763407802316,0.00129
107,742740.0,780820.0,0.07683099125060629,0.0013399999999999998
108,780820.0,820850.0,0.07831839319799047,0.0014100000000000002
109,820850.0,862940.0,0.07351838562279549,0.00146
110,862940.0,907180.0,0.08456544438190891,0.0015800000000000002
111,907180.0,961670.0,0.1017126377637458,0.0018000000000000002
112,961670.0,1002600.0,0.0753464929451602,0.00152
113,1002600.0,1108000.0,0.18576795439937982,0.00344
114,1108000.0,1164800.0,0.09444519465524334,0.00193
115,1164800.0,1224600.0,0.09153427109448686,0.0019700000000000004
116,1224600.0,1287400.0,0.09626552429686001,0.00189
117,1287400.0,1353400.0,0.10878399423393478,0.00208
118,1353400.0,1422700.0,0.11085825324907159,0.0021000000000000003
119,1422700.0,1495700.0,0.11135579711843031,0.0022900000000000004
120,1495700.0,1572400.0,0.1008107395779334,0.0021000000000000003
121,1572400.0,1653000.0,0.1191891607811286,0.0027800000000000004
122,1653000.0,1737700.0,0.11566816457815843,0.0024800000000000004
123,1737700.0,1826800.0,0.13044452555039668,0.00273
124,1826800.0,1920500.0,0.131953335301298,0.0027700000000000003
125,1920500.0,2019000.0,0.13869387347206757,0.00292
126,2019000.0,2122500.0,0.13046006251821923,0.0028600000000000006
127,2122500.0,2231300.0,0.1417193618551073,0.00313
128,2231300.0,2306900.0,0.10109952983944095,0.00209
129,2306900.0,2345700.0,0.04517902769119749,0.0010000000000000002
130,2345700.0,2365300.0,0.024985710875228676,0.00056
131,2365300.0,2385100.0,0.024411492163307204,0.0006000000000000001
132,2385100.0,2466000.0,0.11024172005356181,0.0025700000000000002
133,2466000.0,2592400.0,0.15297476821267053,0.0034000000000000002
134,2592400.0,2725300.0,0.16498652901225597,0.003810000000000001
135,2725300.0,2865000.0,0.1605487266193096,0.00352
136,2865000.0,3011900.0,0.1606082941806282,0.00412
137,3011900.0,3166400.0,0.17709182132753615,0.00409
138,3166400.0,3328700.0,0.1796622275022593,0.0041800000000000006
139,3328700.0,3678800.0,0.37555255711177377,0.00939
140,3678800.0,4065700.0,0.41315639855480946,0.00937
141,4065700.0,4493300.0,0.42115092521691305,0.010039999999999999
142,4493300.0,4723700.0,0.24039565501390375,0.00586
143,4723700.0,4965800.0,0.25296689660529187,0.0064
144,4965800.0,5220500.0,0.24898072967381452,0.005960000000000001
145,5220500.0,5488100.0,0.25154375385557043,0.0067599999999999995
146,5488100.0,5769500.0,0.2712237880727498,0.00677
147,5769500.0,6065300.0,0.28402099325939695,0.007590000000000001
148,6065300.0,6376300.0,0.28623288081387976,0.00719
149,6376300.0,6592400.0,0.20639491483599576,0.00524
150,6592400.0,6703200.0,0.0936265504085725,0.0026900000000000006
151,6703200.0,7046900.0,0.3270607503368338,0.00919
152,7046900.0,7408200.0,0.33536077856426555,0.00871
153,7408200.0,7788000.0,0.3531490936847205,0.009040000000000001
154,7788000.0,8187300.0,0.3804865347308698,0.009900000000000003
155,8187300.0,8607100.0,0.3467591945021735,0.009460000000000001
156,8607100.0,9048400.0,0.3894423182357629,0.010740000000000001
157,9048400.0,9512300.0,0.42249043627656,0.011750000000000002
158,9512300.0,10000000.0,0.43932006555278125,0.01218
159,10000000.0,10513000.0,0.4371539656032506,0.012030000000000002
160,10513000.0,11052000.0,0.47332096357230197,0.013320000000000002
161,11052000.0,11618000.0,0.48591625120719834,0.013930000000000001
162,11618000.0,12214000.0,0.5086371315866283,0.01452
163,12214000.0,12523000.0,0.2560419435765131,0.00735
164,12523000.0,12840000.0,0.26247872138483963,0.00757
165,12840000.0,13499000.0,0.5455712452490898,0.01578
166,13499000.0,13840000.0,0.2846537126378783,0.0084
